Tiktok ID,TikTok_Video_ID,Hashtag_Seed,Author,Caption,Hashtags,Like_Count,Comment_Count,Share_Count,Upload_Date,URL,,,,,,,,,,
TT0645,7494264454700453136,koreanskincareproducts,tarankaaa,My after shower routine ___ Skincare product are from #natureclass #amazon #koreanskincare #riceskincare #showerroutine #bodycare,"amazon,bodycare,koreanskincare,natureclass,riceskincare,showerroutine",261899,2305,5071,,https://www.tiktok.com/@tarankaaa/video/7494264454700453136,,,,,,,,,,
TT0646,7528831787506666775,koreanskincareproducts,linpascalin,"pdrn is the 2025 ingredient that you need to add to your skincare routine if you want glass skin __

Yesstyle discount code : LINPASCAL888 __

@anua_global *ad*
#anua #kbeauty #anuapdrnserum #anuapdrncream #pdrn #pdrnserum #pdrncream #kbeautyskincare #kbeautyroutine #glassskin #salmondna #skinbooster #botox","anua,anuapdrncream,anuapdrnserum,botox,glassskin,kbeauty,kbeautyroutine,kbeautyskincare,pdrn,pdrncream,pdrnserum,salmondna,skinbooster",300800,1623,8190,,https://www.tiktok.com/@linpascalin/video/7528831787506666775,,,,,,,,,,
TT0647,7548538354103586103,koreanskincareproducts,skincredibleesthetics,"#greenscreen Thank you @YesStyle for keeping us USA customers in mind ! I just got the update that orders under $800 won�t be charged extra tariffs � the couriers will be covering the cost instead. That�s such a great move, and it�s one of the many reasons YesStyle is my go-to for Korean skincare! #yesstyle #yesstyle #tariffs #koreanskincareproducts","greenscreen,koreanskincareproducts,tariffs,yesstyle",2464,67,566,,https://www.tiktok.com/@skincredibleesthetics/video/7548538354103586103,,,,,,,,,,
TT0648,7345657646608878879,koreanskincareproducts,marissaayerss,"Obsessed with @mixsoon.us Bean Essence! Available on Amazon, and they�re having a sale on there so hurry!! __ #MixsoonPartner #koreanskincare #koreanskincaretips #koreanskincareroutines #skincarerrecommendation #kbeautyskincare
#mixsoon #beanessence","beanessence,kbeautyskincare,koreanskincare,koreanskincareroutines,koreanskincaretips,mixsoon,mixsoonpartner,skincarerrecommendation",13600,49,178,,https://www.tiktok.com/@marissaayerss/video/7345657646608878879,,,,,,,,,,
TT0649,7549321539896888589,koreanskincareproducts,pabitragurung024,#sadoerskincareset #vitminc #koreanskincareproducts #glassskin #foryourpagetiktok,"foryourpagetiktok,glassskin,koreanskincareproducts,sadoerskincareset,vitminc",117,59,79,,https://www.tiktok.com/@pabitragurung024/video/7549321539896888589,,,,,,,,,,
TT0650,7507245582994443562,koreanskincareproducts,sasha_british,Another must have for your skin care !__@@medicube US Store Zero Pore toner pads #v#viralskincarem#medicubet#tonerpad#k#koreanskincareproductsP#PorelessSkin,"koreanskincareproducts,medicube,porelessskin,tonerpad,viralskincare",1401,49,45,,https://www.tiktok.com/@sasha_british/video/7507245582994443562,,,,,,,,,,
TT0651,7351174689466780974,koreanskincareproducts,juchoii,Which age group should I cover next? #greenscreenvideo #greenscreen #koreanskincareapp #skincareapp #skincare #skincarereview #koreanskincare #kbeauty #reviews #bestselling #ranking #2024,"2024,bestselling,greenscreen,greenscreenvideo,kbeauty,koreanskincare,koreanskincareapp,ranking,reviews,skincare,skincareapp,skincarereview",60500,670,6213,,https://www.tiktok.com/@juchoii/video/7351174689466780974,,,,,,,,,,
TT0652,7480953245385362696,koreanskincareproducts,heylina2484,"Minimize your pores with the Red Smoothie Serum, packed with collagen-boosting peptides___

#skincare #koreanskincare #oliveyoung #serum #poreminimizer #poreserum #arencia #redsoo #collgen #pores #peptide #overnight #overnightserum #amazon #fyp

@Arencia","amazon,arencia,collgen,fyp,koreanskincare,oliveyoung,overnight,overnightserum,peptide,poreminimizer,pores,poreserum,redsoo,serum,skincare",99600,355,4561,,https://www.tiktok.com/@heylina2484/video/7480953245385362696,,,,,,,,,,
TT0653,7456206363417382174,koreanskincareproducts,crystalvalencia_3,Loved these pads! Yes it�s safe for acne prone skin and all other skin types____ #medicube #vitaminc #koreanskincare #skincare #fyp,"fyp,koreanskincare,medicube,skincare,vitaminc",8492,126,238,,https://www.tiktok.com/@crystalvalencia_3/video/7456206363417382174,,,,,,,,,,
TT0654,7534352313419304248,koreanskincareproducts,norah__xo,"Dark underarms where??! Hyperpigmentation where??! Watch my underarms glow up with this Tone Brightening Ampoule from @SKIN1004 US
#GoViralWithSKIN1004Challenge #skin1004 #centella #TikTokMadeMeBuyIt #koreanskincare #kbeauty #skincareroutine #centella #centellaskincare #skincare #skin1004 #koreanskincare #skincareproducts #ampoule #serum #skincareroutine","ampoule,centella,centellaskincare,goviralwithskin1004challenge,kbeauty,koreanskincare,serum,skin1004,skincare,skincareproducts,skincareroutine,tiktokmademebuyit",25900,222,4727,,https://www.tiktok.com/@norah__xo/video/7534352313419304248,,,,,,,,,,
TT0655,7451980683062349073,koreanskincareproducts,chxrry.glowy,#skin1004 #doublecleansing #skin1004cleansingoil #koreanskincare #blackhead #porecleansing #kbeauty #cleansingoil #pores #skincarevideo #popularskincareproducts #cleansingproducts #glowyskin #acneskin #foryou @SKIN1004 Official,"acneskin,blackhead,cleansingoil,cleansingproducts,doublecleansing,foryou,glowyskin,kbeauty,koreanskincare,popularskincareproducts,porecleansing,pores,skin1004,skin1004cleansingoil,skincarevideo",984000,4536,45000,,https://www.tiktok.com/@chxrry.glowy/video/7451980683062349073,,,,,,,,,,
TT0656,7502165356438490398,koreanskincareproducts,jjustinchung,#COSRXpartner trying to find a good korean moisturizer @COSRX Official #COSRX #COSRXDermSkincare #KoreanGlidingTexture #SkinBarrier #200HourMoisturizing #CeramideMoisturizer #GlidingScale #KBeauty #MirrorSkin #koreanskincare,"200hourmoisturizing,ceramidemoisturizer,cosrx,cosrxdermskincare,cosrxpartner,glidingscale,kbeauty,koreanglidingtexture,koreanskincare,mirrorskin,skinbarrier",40500,154,892,,https://www.tiktok.com/@jjustinchung/video/7502165356438490398,,,,,,,,,,
TT0657,7545851264064589078,koreanskincareproducts,its_lisayo,"Darkspots completely faded after just one month with the jumiso Niacinamide 20 serum ____ for acne prone best Korean skincare for sensitive skin !! korean skin care hyperpigmentation tip __ @Jumiso Official

Get it on Yesstyle with my Rewardscode LISAYO25 for extra % off ____ or newly launched on Amazon __

If you struggle with hyperpigmentation melasma acneprone or sensitive skin this serum is a complete dark spot solutions!! __ It did wonders for my skin! After just two weeks my dark spots were almost gone and also outperformed glow skin products __

archive clear radiant skin clinical proven with 0.00% irritation dermatology tested ! _

#kbeauty #jumiso #hyperpigmentation #sensitiveskin #koreanskincare","hyperpigmentation,jumiso,kbeauty,koreanskincare,sensitiveskin",2042,494,177,,https://www.tiktok.com/@its_lisayo/video/7545851264064589078,,,,,,,,,,
TT0658,7453567241444019488,koreanskincareproducts,skincupid,"The new year is almost upon us, and in true Skin Cupid tradition, we are rounding up our Cherub's favourites for each skincare category. We have done it in order of bestsellers, but have also streamlined sales for newer additions to make it a fair playing field! __

__Worldwide shipping
____ Free UK shipping over �30
____ Free US shipping over $50
____ Free CA shipping over $80

#kbeautyreview #bestkoreanskincare #viralskincare #koreanskincare #koreanskincarereview #kbeautyshop #2024skincare #koreanbeauty","2024skincare,bestkoreanskincare,kbeautyreview,kbeautyshop,koreanbeauty,koreanskincare,koreanskincarereview,viralskincare",43400,237,2721,,https://www.tiktok.com/@skincupid/video/7453567241444019488,,,,,,,,,,
TT0659,7530477309061549343,koreanskincareproducts,milkydew,dark elbows GONE using @celimax.global retinal #koreanskincare #celimax #retinal #skincareroutine #kbeauty #skincareproducts #retinol #kskincare #hyperpigmentation #darkelbows #darkspots #beforeandafter,"beforeandafter,celimax,darkelbows,darkspots,hyperpigmentation,kbeauty,koreanskincare,kskincare,retinal,retinol,skincareproducts,skincareroutine",40500,392,2973,,https://www.tiktok.com/@milkydew/video/7530477309061549343,,,,,,,,,,
TT0660,7363898564084239658,koreanskincareproducts,kellykrugerbrooks,Replying to @Leah Searight it does stay all night surprisingly! #skin #skincare #koreanskincareproducts #koreanskincare #glassskin #collagenmask #koreanskjn #facemask #skincareroutine,"collagenmask,facemask,glassskin,koreanskincare,koreanskincareproducts,koreanskjn,skin,skincare,skincareroutine",712900,3289,25800,,https://www.tiktok.com/@kellykrugerbrooks/video/7363898564084239658,,,,,,,,,,
TT0661,7529953358015139094,koreanskincareproducts,danicolexx,"Salmon skincare ___ using @Dr.REJU-ALL Store US Advanced PDRN Rejuvenating Cream to boost hydration & rejuvenate the skin

#asmrskincare #salmonskincare #rejuall #skincare #salmonpdrn","asmrskincare,rejuall,salmonpdrn,salmonskincare,skincare",4393,33,146,,https://www.tiktok.com/@danicolexx/video/7529953358015139094,,,,,,,,,,
TT0662,7475287835830930734,koreanskincareproducts,skin_carebyshade,"116.2K Likes, 2323 Comments. TikTok video from Skincarebyshade (@skin_carebyshade): “Discover the benefits of Skin1004's sunscreen for glowing skin. Learn about this K-beauty favorite and its effective ingredients! #skin1004 #sunscreen #kbeautyskincare”.","beautyhacks,blackskincareroutine,blacktiktok,centellaasiatica,glassskinroutine,glassskinserum,glowingskin,kbeautyproducts,kbeautyskincare,koreanskincare,skin1004,skin1004sunserum,skincareroutine,sunserum",116200,2323,2048,,https://www.tiktok.com/@skin_carebyshade/video/7475287835830930734,,,,,,,,,,
TT0663,7446145000674463009,koreanskincareproducts,james_s_welsh,"19.3K Likes, 315 Comments. TikTok video from James Welsh 💜 (@james_s_welsh): “Discover the best and worst of ANUA's Korean skincare line including toners, serums, and cleansing oils. Get ready for an informed skincare routine! #skincare #koreanskincare”.","koreanskincare,skincare,skincareroutine",19300,315,406,,https://www.tiktok.com/@james_s_welsh/video/7446145000674463009,,,,,,,,,,
TT0664,7371460692391562539,koreanskincareproducts,brutechoi,"29.3K Likes, 304 Comments. TikTok video from Brute Choi 🧿 (@brutechoi): “Discover the best Korean cleansers for sensitive, oily, dry/combo, exfoliating, and acne-prone skin types. Find top recommendations to achieve a radiant and clear complexion. #kbeauty #koreanskincare #cleansers #skincarecommunity #skintok #acneproneskin #oilyskin #comboskincare #koreanboy #skincareproducts #skincaretips #skincare101”.","acneproneskin,cleansers,comboskincare,kbeauty,koreanboy,koreanskincare,oilyskin,skincare101,skincarecommunity,skincareproducts,skincaretips,skintok",29300,304,1104,,https://www.tiktok.com/@brutechoi/video/7371460692391562539,,,,,,,,,,
TT0665,7335552782629375278,koreanskincareproducts,tatlafata,"147.3K Likes, 963 Comments. TikTok video from Tatyana (@tatlafata): “My korean skincare favs!!! I’m clearly obsessed 🫧 #skincare”. korean skin care. my top 10 korean skincare productsoriginal sound - Tatyana.",skincare,147300,963,4435,,https://www.tiktok.com/@tatlafata/video/7335552782629375278,,,,,,,,,,
TT0666,7406100144979987742,koreanskincareproducts,allisonhoeller,"724 Likes, TikTok video from Allison Hoeller (@allisonhoeller): “viral korean skincare that ACTUALLY works! Ive used A LOT of k skincare so trust me when i say these are all 10/10 🙌🏼🔥 #koreanskincare #skincare #skincareroutine #kbeauty #tirtir”. viral korean skincare 
that is ACTUALLY 
worth your $$$original sound - Allison Hoeller.","kbeauty,koreanskincare,skincare,skincareroutine,tirtir",724,11,32,,https://www.tiktok.com/@allisonhoeller/video/7406100144979987742,,,,,,,,,,
TT0667,7523856992289475848,koreanskincareproducts,ashh_545,"12.2K Likes, 162 Comments. TikTok video from Ashika (@ashh_545): “Discover the magic of Korean rice mask for your skincare routine! Improve your complexion with effective tips and products. #kbeautyblogger #koreanricemask”.","anua,kbeauty,kbeautyblogger,koreanricemask,koreanskincare,koreanskinproducts,ricemask,skincaretips",12200,162,556,,https://www.tiktok.com/@ashh_545/video/7523856992289475848,,,,,,,,,,
TT0668,7526996249829018902,koreanskincareproducts,.m.egan,"354.3K Likes, 2186 Comments. TikTok video from ❀ (@.m.egan): “Discover the best cleansing balms with House of Hur’s gentle formulas for effective skin care. Say goodbye to blackheads! #wonyoungism #cleansingbalm #kbeauty”.","blackheads,cleansingbalm,doublecleansing,kbeauty,wonyoungism",354300,2186,16300,,https://www.tiktok.com/@.m.egan/video/7526996249829018902,,,,,,,,,,
TT0669,7470840145160211754,koreanskincareproducts,_lilyis,"88.4K Likes, 515 Comments. TikTok video from lily (@_lilyis): “one of the few kbeauty fungal acne safe products is the eqqualberry swimming pool toner and it also works great for closed comedones so definitely check it out if you struggle with any of the above and you can get it on amazon! #eqqualberrypartner #eqqualberry #closedcomedones #fungalacne #acneproneskin #koreantoners #skincaretiktok #glassskin #kbeauty #skincaretip #skincareroutines #skincareempties #kbeautyfinds #kbeautyproducts #koreanskincaretips #koreanskincaretiktok #koreanbeauty #skincareforbeginners #glowyskincare”. fungal acne. original sound - lily.","acneproneskin,eqqualberry,eqqualberrypartner,fungalacne,glassskin,glowyskincare,kbeauty,kbeautyfinds,kbeautyproducts,koreanbeauty,koreanskincaretiktok,koreanskincaretips,koreantoners,skincareempties,skincareforbeginners,skincareroutines,skincaretiktok,skincaretip",88400,515,7296,,https://www.tiktok.com/@_lilyis/video/7470840145160211754,,,,,,,,,,
TT0670,7500271076665036039,koreanskincareproducts,yusraniii,"8980 Likes, 53 Comments. TikTok video from yusrani ☆ (@yusraniii): “Discover my favorite Korean skincare products and how they help! Join me for a silent review of effective serums and creams. #koreanskincare #skincare”.","koreanskincare,skincare",8980,53,200,,https://www.tiktok.com/@yusraniii/video/7500271076665036039,,,,,,,,,,
TT0671,7386075262754016530,koreanskincareproducts,lucyliangg,"83.8K Likes, 523 Comments. TikTok video from ig: lucyliang_ (@lucyliangg): “Explore the best Korean toner pads that deliver real results! From Medicube Zero Pore Pad 2.0 to Anua Heartleaf Clear Pad, find the perfect fit for your skincare routine. #skincare #tonerpad #glowbooster #kbeauty #koreanskincare #medicube #anua #needly #mediheal”.","anua,glowbooster,kbeauty,koreanskincare,medicube,mediheal,needly,skincare,tonerpad",83800,523,4413,,https://www.tiktok.com/@lucyliangg/video/7386075262754016530,,,,,,,,,,
TT0672,7494719699993775378,koreanskincareproducts,leeskincare7,"59.3K Likes, 350 Comments. TikTok video from leeskin (@leeskincare7): “Discover the best Korean skincare products like Purito and Dr. G for oily skin hydration! Explore these skincare essentials today. #skintok #kbeautyroutine #koreanskincare”.","aestura,dralthea,drg,kbeautyroutine,koreanmoisturizer,koreanskincare,koreanskincareproducts,moisturizer,purito,skincare,skintok",59300,350,2224,,https://www.tiktok.com/@leeskincare7/video/7494719699993775378,,,,,,,,,,
TT0673,7170392954492685610,koreanskincareproducts,kbeautymom,"88.9K Likes, 255 Comments. TikTok video from Christina (@kbeautymom): “I just realized after making the video 2 of the products are from the same brand! 😍✨ #glassskin #glassskinroutine #koreanskincareproducts #koreanskincareglassskin #glassskinlook #koreanskincaretips #glowingskinroutine #beautyofjoseonserum #beautyofjoseonsunscreen #marymay #creamessence #creamskintoner”. 3 K-beauty products | To give you | ✨Glass skin✨original sound - Christina.","beautyofjoseonserum,beautyofjoseonsunscreen,creamessence,creamskintoner,glassskin,glassskinlook,glassskinroutine,glowingskinroutine,koreanskincareglassskin,koreanskincareproducts,koreanskincaretips,marymay",88900,255,2272,,https://www.tiktok.com/@kbeautymom/video/7170392954492685610,,,,,,,,,,
TT0674,7372364200380730657,koreanskincareproducts,pickleflipflops,"2.7M Likes, 17.6K Comments. TikTok video from frieda (@pickleflipflops): “Discover the ultimate sunscreen with no white cast! Watch as we put an ungodly amount of sunscreen on to prove its effectiveness. Say goodbye to whitecast and protect your skin with this viral Korean skincare favorite.”.","anua,blackgirlsunscreen,kbeauty,koreanskincare,nowhitecast,pickleflipflops,sunscreen,sunscreenforblackpeople,sunscreenfordarkskin,sunscreenwhitecast,viralkoreanskincare,whitecast",2700000,17600,48500,,https://www.tiktok.com/@pickleflipflops/video/7372364200380730657,,,,,,,,,,
TT0675,7452985811563302187,koreanskincareproducts,alessa.miki,"2751 Likes, 126 Comments. TikTok video from Alessa.miki (@alessa.miki): “Discover the benefits of PDRN cream for anti-aging and skin hydration. Enhance your skincare routine with this must-have Korean product! #pdrncream #KoreanSkincare #antiaging”.","antiaging,koreanskincare,pdrncream",2751,126,954,,https://www.tiktok.com/@alessa.miki/video/7452985811563302187,,,,,,,,,,
TT0676,7451597733661510920,koreanskincareproducts,melodyyaslan,"53.3K Likes, 268 Comments. TikTok video from Melody |Ancient Beauty Secrets (@melodyyaslan): “Discover how Korean skincare can transform your skin to achieve a radiant glow. Explore tips and products for bright skin today! #dralthea #koreanskincare #brightskin”.","brightskin,dralthea,kbeauty,koreanskincare,naturalbeautyproducts,naturalskincare",53300,268,1726,,https://www.tiktok.com/@melodyyaslan/video/7451597733661510920,,,,,,,,,,
TT0677,7531512156865547533,koreanskincareproducts,itsbabykelz,"116.5K Likes, 602 Comments. TikTok video from kelly (@itsbabykelz): “Discover my nighttime skincare routine for that radiant glow! Explore top products and get tips for achieving glass skin. #koreanskincare #skincare #glassskin”.","amazonfinds,doublecleansing,girlythings,glassskin,kbeauty,koreanskincare,nighttimeskincare,skincare,skincareroutine,skincaretips",116500,602,2595,,https://www.tiktok.com/@itsbabykelz/video/7531512156865547533,,,,,,,,,,
TT0678,7448937516687707434,koreanskincareproducts,ohmybeloved_official,"30.6K Likes, 253 Comments. TikTok video from ohmybeloved (@ohmybeloved_official): “Discover the must-have K-Beauty best-sellers of 2024! Enhance your skincare routine with our top picks for radiant skin and glowing beauty. #koreanskincare #kbeauty”.","glassskin,kbeauty,kbeautybestsellers,kbeautycommunity,kbeautyfavorites,kbeautylovers,koreabeauty,koreanbeauty,koreanbeautygoals,koreanbeautyproducts,koreanbeautytrends,koreanskincare,skincareessentials,viralskincare",30600,253,2343,,https://www.tiktok.com/@ohmybeloved_official/video/7448937516687707434,,,,,,,,,,
TT0679,7501902697747205422,koreanskincareproducts,mysistersskin,"1884 Likes, 118 Comments. TikTok video from Gina & Marissa (@mysistersskin): “Discover the Cica Reedle Shot that transformed my skin! Experience the magic of this unique skincare product! #koreanskincare #glassskin #skincare”.","antiaging,antiagingskincare,brighteningskincare,calmingskincare,cica,cicareedleshot,creatorsearchinsights,dewyskin,dryskin,glassskin,hydratingskincare,koreanskincare,koreanskincareproducts,koreanskincareroutine,reedleshot,sensitiveskin,serum,skincare,skincareroutine,soothingskincare",1884,118,277,,https://www.tiktok.com/@mysistersskin/video/7501902697747205422,,,,,,,,,,
TT0680,7413138374879399198,koreanskincare,jjustinchung,"31.8K Likes, 220 Comments. TikTok video from JUSTIN (@jjustinchung): “Learn how to get rid of acne for teens in 6 steps: from cutting out processed foods to adopting a Korean skincare routine, these tips will help you achieve clear and healthy skin. #koreanskincare #acne #acnejourney #acnetransformation #clearskin”.","acne,acnejourney,acnetransformation,blowthisup,capcut,clearskin,fyp,goviral,jjustinchung,korean,koreanskincare,realfood,selfimprovement,skin,skincare,tiktok,tipsaccount,xyzbca",31800,220,912,,https://www.tiktok.com/@jjustinchung/video/7413138374879399198,,,,,,,,,,
TT0681,7511110280089193735,koreanskincare,taylor.elisabethh,"400.7K Likes, 705 Comments. TikTok video from taylor.elisabethh (@taylor.elisabethh): “Discover the ultimate morning skincare routine featuring TIRTIR and Medicube for a refreshed glow. Perfect for every skin type! #glowyskin #skincare #koreanskincare”.","glassskin,hangover,korea,koreanskincare,morningroutine,skincare",400700,705,6311,,https://www.tiktok.com/@taylor.elisabethh/video/7511110280089193735,,,,,,,,,,
TT0682,7523586447643807007,koreanskincare,alexanicolecollins,"331.2K Likes, 1697 Comments. TikTok video from alexacollins (@alexanicolecollins): “Discover the secrets behind Korean skincare! My journey with affordable products led to brighter skin in just two days. Join me for updates! #koreanskincare 🫶🏼”.",koreanskincare,331200,1697,19300,,https://www.tiktok.com/@alexanicolecollins/video/7523586447643807007,,,,,,,,,,
TT0683,7313578814792109355,koreanskincare,yejee.lee,"33.8K Likes, 248 Comments. TikTok video from yej (@yejee.lee): “Discover the top Korean hyaluronic acid serums for radiant skin with our serum recommendations. Explore the benefits of hyaluronic acid in Korean skincare. #hyaluronicacidserum #serumrecommendation #koreanskincare #hyaluronicacid”.","hyaluronicacid,hyaluronicacidserum,koreanskincare,serumrecommendation",33800,248,549,,https://www.tiktok.com/@yejee.lee/video/7313578814792109355,,,,,,,,,,
TT0684,7536086495355063607,koreanskincare,donxstarke,"81.9K Likes, 471 Comments. TikTok video from Don Starke (@donxstarke): “Discover the benefits of Korean skincare and how it compares to American methods. Transform your glow with effective tips! #glowup #skincare #koreanskincare”.","glowup,koreanskincare,skincare",81900,471,2626,,https://www.tiktok.com/@donxstarke/video/7536086495355063607,,,,,,,,,,
TT0685,7508387210580757766,koreanskincare,korean.girl2802,"128 Likes, TikTok video from korean skincare (@korean.girl2802): “Unlock a special discount using code SKINIKRAM28 for your next YesStyle purchase! Discover K-Beauty treasures now! #yesstyle #KBeauty #skincare”.","beautycoréenne,kbeauty,microinfluencertiktok,moots?,skincarecoréen,skincareroutine,yesstyle,yesstylehaul,yesstyleinfluencers,yesstylemakeup",128,1,3,,https://www.tiktok.com/@korean.girl2802/video/7508387210580757766,,,,,,,,,,
TT0686,7439747970880359726,koreanskincare,tiffanytchen,"164.6K Likes, 1314 Comments. TikTok video from Tiffany (@tiffanytchen): “Discover the wonders of Korean skincare with our expert facial treatments. Get ready to glow! #korea #facial #koreanskincare”.","facial,korea,koreanfacial,koreanskincare",164600,1314,38500,,https://www.tiktok.com/@tiffanytchen/video/7439747970880359726,,,,,,,,,,
TT0687,7512084644397927687,koreanskincare,bellaayar,"74.5K Likes, 175 Comments. TikTok video from bella (@bellaayar): “Descubre cómo cuidar tu piel mientras duermes con el Set de Doble Limpieza Centella de SKIN1004. Mejora tu rutina con estos productos. #grwm #skincare #koreanskincare”.","centella,girls,girltherapy,grwm,koreanskincare,nighttimeroutine,skin1004,skincare",74500,175,2927,,https://www.tiktok.com/@bellaayar/video/7512084644397927687,,,,,,,,,,
TT0688,7549976024805543182,koreanskincare,songofskin,"10.1K Likes, 28 Comments. TikTok video from Song Of Skin (@songofskin): “Discover the benefits of EGF Active Vital Cream from Korean pharmacy! Perfect for your skincare routine. #koreanpharmacy #egf #skincare #beauty”.","egf,koreanbeauty,koreanpharmacy,pharmacyfinds,skincare",10100,28,128,,https://www.tiktok.com/@songofskin/video/7549976024805543182,,,,,,,,,,
TT0689,7549295134303603998,koreanskincare,lustforsweetbaby,"856 Likes, 21 Comments. TikTok video from Sidney🎀 (@lustforsweetbaby): “Discover affordable Korean skincare products at Dollar Tree to enhance your routine. Perfect for skincare enthusiasts! #dollartree #koreanskincare #skincareroutine”.","dollartree,dollartreeskincare,koreanskincare,skincareasmr,skincareroutine",856,21,56,,https://www.tiktok.com/@lustforsweetbaby/video/7549295134303603998,,,,,,,,,,
TT0690,7456982529695059246,koreanskincare,choiceplug,"38.9K Likes, 311 Comments. TikTok video from choiceplug (@choiceplug): “Breaking down this fellow Asian brothers skincare advice #fyp #foryou #foryoupage #skin #acnetreatment #skincare #skincareroutine #skincareproducts”. Accutane. Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound.","acnetreatment,foryou,foryoupage,fyp,skin,skincare,skincareproducts,skincareroutine",38900,311,680,,https://www.tiktok.com/@choiceplug/video/7456982529695059246,,,,,,,,,,
TT0691,7453161495162047750,koreanskincare,korean.girl2802,"89 Likes, TikTok video from korean skincare (@korean.girl2802): “Discover the best K-Beauty skincare routine tips and products! Embrace Korean skincare for a radiant complexion. #yesstyleinfluencers #KBeauty #SkincareRoutine”.","beautycoréenne,kbeauty,koreanskincare,mlbb8th,skincarecoréen,skincareroutine,yesstylealgeria,yesstyleinfluencers",89,0,3,,https://www.tiktok.com/@korean.girl2802/video/7453161495162047750,,,,,,,,,,
TT0692,7411205093090938130,koreanskincare,amyflamy1,"492.1K Likes, 4067 Comments. TikTok video from amyflamy (@amyflamy1): “Watch Angry Amy share her skincare tips and secrets about crushes in this Korean skincare routine video. #skincare #koreanskincare #crush #skincareroutine #GRWM #getreadywithme”.","crush,grwm,grwmroutine,gurwm,gurwmroutine,koreanskincare,skincare,skincare101,skincareroutine,skincaretips,skintok,겟레디윗미,겟언레디윗미",492100,4067,3507,,https://www.tiktok.com/@amyflamy1/video/7411205093090938130,,,,,,,,,,
TT0693,7511045716752534830,koreanskincare,chelseasvanity,"160.8K Likes, 1119 Comments. TikTok video from Chelsea🪷 (@chelseasvanity): “Explore Day 5 of deinfluencing skincare with honest reviews on products. Discover the best for acne-prone and oily skin! #chelseasvanity #honestreview #koreanskincare”.","anua,chelseasvanity,deinfluencing,fyp,honestreview,koreanskincare,skin1004,viralskincare",160800,1119,1819,,https://www.tiktok.com/@chelseasvanity/video/7511045716752534830,,,,,,,,,,
TT0694,7435701902794329351,koreanskincare,amyflamy1,"1.2M Likes, 2812 Comments. TikTok video from amyflamy (@amyflamy1): “Join Triple S for a GRWM routine featuring skincare tips, Korean skincare, and more! #gurwm #gurwmroutine #grwm #grwmroutine #skincare #skincareroutine #skincaretips #koreanskincare #kpop”.","grwm,grwmroutine,gurwm,gurwmroutine,koreanskincare,kpop,skincare,skincareroutine,skincaretips",1200000,2812,7526,,https://www.tiktok.com/@amyflamy1/video/7435701902794329351,,,,,,,,,,
TT0695,7525099866150767880,koreanskincare,hey.blair2,"194.6K Likes, 592 Comments. TikTok video from hey, blair (@hey.blair2): “Discover the benefits of Centella serum in your skincare routine. Unlock radiant skin with Korean beauty secrets! #kskincare #kbeauty #skincareroutine”.","ampoul,centellaskincare,kbeauty,koreanskincare,kskincare,serum,skin1004,skincare,skincareroutine",194600,592,10600,,https://www.tiktok.com/@hey.blair2/video/7525099866150767880,,,,,,,,,,
TT0696,7452346809441193222,koreanskincare,korean.girl2802,"90 Likes, TikTok video from korean skincare (@korean.girl2802): “#MLBB8TH  #yesstyleinfluencers  #yesstylealgeria  #KoreanSkincare #SkincareCoréen #BeautyCoréenne #KBeauty #SkincareRoutine”. original sound - bri.","beautycoréenne,kbeauty,koreanskincare,mlbb8th,skincarecoréen,skincareroutine,yesstylealgeria,yesstyleinfluencers",90,3,1,,https://www.tiktok.com/@korean.girl2802/video/7452346809441193222,,,,,,,,,,
TT0697,7253312856702143746,koreanskincare,amyflamy1,"53.5K Likes, 173 Comments. TikTok video from amyflamy (@amyflamy1): “피부 붓기와 여드름을 효과적으로 관리하는 스킨케어 루틴을 소개합니다. 아름다운 피부를 위한 팁과 제품을 확인해보세요! #skincare #여드름관리 #붓기관리”.","korean,koreanskincare,koreanskincareproducts,skincare,skincareroutine,붓기관리,붓기빼는법,여드름관리",53500,173,677,,https://www.tiktok.com/@amyflamy1/video/7253312856702143746,,,,,,,,,,
TT0698,7428996796644396306,koreanskincare,leeskincare7,"165K Likes, 612 Comments. TikTok video from leeskin (@leeskincare7): “Discover essential skincare tips for teenagers to achieve clear and radiant skin. Learn about Korean skincare secrets and effective acne treatments. #koreanskincare #skincaretips #teenskincare #acnetreatment”.","acnetreatment,kbeautyproducts,koreanmakeup,koreanskincare,koreanskincaretips,skincareroutine,teenagerskincare",165000,612,4923,,https://www.tiktok.com/@leeskincare7/video/7428996796644396306,,,,,,,,,,
TT0699,7459400022405205279,koreanskincare,carolyaang,"155.4K Likes, 837 Comments. TikTok video from carol (@carolyaang): “Discover how Purito's Centella Serum and Panthenol Cream can restore and hydrate your skin, revealing a radiant glow. #kbeauty #skincareroutine #puritoseoul”.","acneprone,fyp,glow,kbeauty,koreanskincare,panthenol,purito,puritoseoul,skincareroutine,skintok,soothing",155400,837,10500,,https://www.tiktok.com/@carolyaang/video/7459400022405205279,,,,,,,,,,
